区站号,数据类型,时间,入库时间,更正标识,本站气压,海平面气压,气温,水汽压,相对湿度,1分钟平均水平能见度,降水量,小时蒸发量,2分钟平均风向,风速,10分钟平均风向,10分钟平均风速,地面温度,草面（雪面）温度,总云量,低云量,水平能见度（人工）
53865/汾西,小时数据,2024-12-28 16,2024-12-28 16:00:45,000,896.1,1033.4,-1.3,1.2,22,23739,0.0,-,148,3.1,155,3.2,1.4,8.8,-,-,27400
53865/汾西,小时数据,2024-12-28 15,2024-12-28 15:00:45,000,896.3,1033.4,-0.4,1.2,20,30000,0.0,-,166,2.7,169,2.4,4.6,14.7,-,-,29800
53865/汾西,小时数据,2024-12-28 14,2024-12-28 14:00:47,000,897.0,1033.8,-0.4,1.2,21,30000,0.0,-,161,3.4,161,3.0,6.5,14.2,-,-,30000
53865/汾西,小时数据,2024-12-28 13,2024-12-28 13:00:45,000,898.3,1035.5,-1.6,1.2,22,30000,0.0,-,149,3.6,156,3.0,7.2,14.1,-,-,30000
53865/汾西,小时数据,2024-12-28 12,2024-12-28 12:00:45,000,899.7,1037.2,-2.6,1.2,24,30000,0.0,-,142,2.3,161,2.7,6.0,12.6,-,-,29700
53865/汾西,小时数据,2024-12-28 11,2024-12-28 11:00:43,000,900.9,1038.8,-3.7,1.2,25,30000,0.0,-,203,1.0,204,1.4,2.9,9.4,-,-,30000
53865/汾西,小时数据,2024-12-28 10,2024-12-28 10:00:46,000,901.2,1039.9,-6.3,1.2,31,30000,0.0,-,216,1.4,230,1.3,-2.1,4.8,-,-,30000
53865/汾西,小时数据,2024-12-28 09,2024-12-28 09:00:44,000,901.6,1040.8,-7.7,1.2,34,30000,0.0,-,PPC,0.2,PPC,0.2,-8.9,-2.7,-,-,30000
53865/汾西,小时数据,2024-12-28 08,2024-12-28 08:00:45,000,901.3,1041.4,-10.6,1.0,37,30000,0.0,-,279,1.3,283,1.5,-11.1,-17.7,-,-,30000
53865/汾西,小时数据,2024-12-28 07,2024-12-28 07:00:45,000,901.4,1041.3,-10.1,1.0,35,30000,0.0,-,289,1.3,294,1.0,-10.9,-18.2,-,-,30000
53865/汾西,小时数据,2024-12-28 06,2024-12-28 06:00:47,000,901.3,1040.7,-8.9,1.0,33,30000,0.0,-,328,2.9,329,3.2,-9.8,-13.0,-,-,30000
53865/汾西,小时数据,2024-12-28 05,2024-12-28 05:00:45,000,901.4,1040.5,-9.1,1.0,33,30000,0.0,-,294,5.1,297,5.0,-9.8,-12.2,-,-,30000
53865/汾西,小时数据,2024-12-28 04,2024-12-28 04:00:43,000,901.6,1040.6,-9.9,1.1,37,30000,0.0,-,291,3.1,294,2.6,-10.1,-14.5,-,-,30000
53865/汾西,小时数据,2024-12-28 03,2024-12-28 03:00:45,000,902.1,1041.1,-9.9,1.0,36,30000,0.0,-,272,2.5,272,2.4,-9.8,-15.2,-,-,30000
53865/汾西,小时数据,2024-12-28 02,2024-12-28 02:00:46,000,902.4,1041.2,-8.6,1.0,32,30000,0.0,-,321,1.4,320,1.5,-9.5,-15.7,-,-,30000
53865/汾西,小时数据,2024-12-28 01,2024-12-28 01:00:46,000,902.9,1041.7,-8.1,1.0,31,30000,0.0,-,316,2.2,319,2.3,-8.4,-12.2,-,-,30000
53865/汾西,小时数据,2024-12-28 00,2024-12-28 00:01:20,000,903.5,1042.4,-7.6,1.1,31,30000,0.0,-,328,4.5,320,3.6,-8.0,-10.6,-,-,30000
53865/汾西,小时数据,2024-12-27 23,2024-12-27 23:00:45,000,904.3,1043.6,-7.3,1.1,31,30000,0.0,-,316,3.8,315,3.6,-7.7,-10.7,-,-,30000
53865/汾西,小时数据,2024-12-27 22,2024-12-27 22:00:45,000,904.8,1044.4,-7.3,1.1,31,30000,0.0,-,294,4.2,302,4.0,-7.4,-10.4,-,-,30000
