区站号,数据类型,时间,入库时间,更正标识,本站气压,海平面气压,小时内最高本站气压,小时内最高本站气压出现时间,小时内最低本站气压,小时内最低本站气压出现时间,3小时变压,24小时变压,气温,气温,气温,气温,气温,24小时变温,气温,气温,露点温度,水汽压,相对湿度,相对湿度,相对湿度,总云量,低云量,低云或中云的云量,低云或中云的云高,云状1,云状2,云状3,云状4,云状5,云状6,云状7,云状8,低云状,中云状,高云状,水平能见度（人工）,1分钟平均水平能见度,10分钟平均水平能见度,最小水平能见度,最小水平能见度出现时间,降水量,过去3小时降水量,过去6小时降水量,过去12小时降水量,过去24小时降水量,人工加密观测降水量,人工加密观测降水量描述时间周期,现在天气,过去天气1,过去天气2,过去天气描述时间周期,天气现象,小时蒸发量,积雪深度,雪压,2分钟平均风向,风速,10分钟平均风向,10分钟平均风速,瞬时风向,瞬时风速,小时内最大风速的风向,小时内最大风速,小时内最大风速出现时间,小时内极大风速的风向,小时内极大风速,小时内极大风速出现时间,过去6小时极大瞬时风向,过去6小时极大瞬时风速,过去12小时极大瞬时风向,过去12小时极大瞬时风速,地面温度,小时内最高地面温度,小时内最高地面温度出现时间,小时内最低地面温度,小时内最低地面温度出现时间,过去12小时最低地面温度,5cm地温,10cm地温,15cm地温,20cm地温,40cm地温,80cm地温,160cm地温,320cm地温,冻土第1冻结层上限值,冻土第1冻结层下限值,冻土第2冻结层上限值,冻土第2冻结层下限值,草面（雪面）温度,小时内草面（雪面）最高温度,小时内草面（雪面）最高温度出现时间,小时内草面（雪面）最低温度,小时内草面（雪面）最低温度出现时间,地面状态,龙卷距测站距离编码,龙卷所在方位,电线积冰直径,最大冰雹的最大直径
53578/朔州,小时数据,2019-10-30 20,2019-10-30 20:02:53,000,894.4,1025.5,894.4,1942,894.1,1901,0.9,2.5,4.5,5.9,1901,4.5,1958,-1.7,17.5,-1.4,-7.3,3.5,42,39,1901,0,0,-,2500,-,-,-,-,-,-,-,-,-,-,-,14200,12792,14290,14290,2000,0.0,0.0,0.0,0.0,0.0,-,-,0,0,0,360,"(05,02,03,).",-,0,-,4,0.6,308,0.8,20,0.8,5,1.2,1942,329,2.0,1950,266,7.8,286,7.9,1.3,2.9,1901,1.3,2000,1.3,6.5,8.9,10.6,11.4,9.7,11.5,13.7,13.8,-,-,-,-,-0.4,1.2,1930,-0.9,1925,-,-,-,-,-
53578/朔州,小时数据,2019-10-30 19,2019-10-30 19:00:52,000,894.1,1025.2,894.1,1845,893.7,1801,1.0,2.8,5.9,10.1,1801,5.9,1900,-6.8,17.5,-1.4,-7.0,3.6,39,28,1801,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21500,21490,21516,16251,1830,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,02,03,).",-,-,-,302,0.8,320,1.0,269,0.8,317,1.2,1835,303,2.0,1836,266,7.8,286,7.9,3.0,5.8,1801,3.0,1856,-5.5,8.5,10.8,12.1,12.6,9.6,11.5,13.7,13.8,-,-,-,-,0.9,2.9,1801,0.0,1850,-,-,-,-,-
53578/朔州,小时数据,2019-10-30 18,2019-10-30 18:00:34,000,893.6,1023.5,893.6,1706,893.5,1701,0.7,2.9,10.2,14.8,1701,10.2,1800,-2.1,17.5,-1.4,-7.5,3.5,28,18,1701,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12600,24588,18000,12651,1758,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,02,03,).",-,-,-,282,1.3,295,1.1,269,1.3,285,2.8,1703,283,5.4,1701,266,7.8,286,7.9,5.9,13.4,1701,5.9,1759,-5.7,11.5,13.4,14.0,13.6,9.4,11.5,13.7,13.8,-,-,-,-,3.0,13.3,1701,3.0,1800,-,-,-,-,-
53578/朔州,小时数据,2019-10-30 17,2019-10-30 17:02:52,000,893.5,1021.5,893.5,1654,893.1,1601,0.6,3.0,14.9,16.6,1601,14.9,1700,-1.1,17.5,-1.4,-8.5,3.2,19,15,1601,0,0,-,2500,-,-,-,-,-,-,-,-,-,-,-,30000,30000,30000,30000,1601,0.0,0.0,0.0,0.0,0.0,-,-,0,0,0,180,"(05,02,03,).",-,-,-,280,2.1,289,2.4,283,5.3,302,4.1,1603,317,7.0,1611,286,7.9,286,7.9,13.5,21.5,1609,13.5,1700,-5.7,16.2,16.3,15.5,14.3,9.2,11.5,13.7,13.8,-,-,-,-,13.3,21.0,1602,13.3,1700,-,-,-,-,-
53578/朔州,小时数据,2019-10-30 16,2019-10-30 16:00:32,000,893.1,1021.2,893.1,1544,892.8,1511,-0.3,2.6,16.6,17.5,1516,16.6,1600,-0.7,17.5,-1.4,-10.1,2.8,15,13,1504,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30000,30000,30000,30000,1501,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,02,03,).",-,-,-,300,4.6,302,3.6,312,7.6,300,4.1,1531,266,7.8,1528,286,7.9,286,7.9,22.1,29.5,1501,22.1,1600,-5.7,20.4,18.3,16.3,14.3,9.1,11.5,13.8,13.8,-,-,-,-,20.9,25.5,1502,20.9,1600,-,-,-,-,-
53578/朔州,小时数据,2019-10-30 15,2019-10-30 15:00:33,000,892.9,1020.3,893.0,1402,892.8,1417,-1.1,2.2,17.2,17.4,1401,16.8,1417,-0.1,17.6,-1.4,-10.5,2.7,14,13,1402,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30000,27999,30000,29301,1409,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,02,03,).",-,-,-,292,2.5,290,2.6,292,3.0,334,3.6,1410,332,7.3,1426,286,7.9,286,7.9,29.5,33.0,1401,29.2,1449,-5.7,22.8,19.2,16.2,13.6,9.0,11.5,13.8,13.8,-,-,-,-,25.1,27.0,1401,23.9,1448,-,-,-,-,-
53578/朔州,小时数据,2019-10-30 14,2019-10-30 14:02:52,000,892.9,1020.7,893.4,1301,892.9,1400,-1.4,2.1,17.3,17.3,1359,16.5,1301,0.1,17.6,-1.4,-11.4,2.6,13,13,1327,0,0,-,2500,-,-,-,-,-,-,-,-,-,-,-,30000,30000,30000,28397,1318,0.0,0.0,0.0,0.0,0.0,-,-,0,0,0,360,"(05,02,03,).",-,0,-,309,2.1,327,2.2,326,2.5,291,3.3,1344,300,6.0,1335,286,7.9,286,7.9,33.1,34.8,1332,32.8,1339,-5.7,23.8,18.9,15.2,12.3,8.9,11.5,13.8,13.8,-,-,-,-,26.7,28.3,1332,24.7,1311,-,-,-,-,-
53578/朔州,小时数据,2019-10-30 13,2019-10-30 13:00:33,000,893.4,1021.2,894.0,1201,893.4,1248,-1.2,2.0,16.5,16.7,1256,15.7,1204,0.1,17.6,-1.4,-11.1,2.6,14,14,1246,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30000,27017,30000,27536,1201,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,02,03,).",-,-,-,244,2.7,261,2.7,247,3.5,314,3.8,1201,264,5.9,1210,286,7.9,286,7.9,33.7,34.0,1252,31.4,1203,-5.7,22.7,17.2,13.3,10.6,8.9,11.6,13.8,13.8,-,-,-,-,25.4,26.8,1244,23.8,1218,-,-,-,-,-
53578/朔州,小时数据,2019-10-30 12,2019-10-30 12:00:36,000,894.0,1022.0,894.3,1101,894.0,1149,-0.7,2.1,15.9,16.0,1159,14.4,1101,0.6,17.6,-1.4,-10.7,2.7,15,15,1149,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25600,30000,25962,25663,1157,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,02,03,).",-,-,-,316,3.6,313,3.9,300,5.1,313,3.9,1200,286,7.9,1151,286,7.9,286,7.9,31.3,32.8,1144,29.5,1128,-5.7,20.2,14.8,10.9,8.7,8.9,11.6,13.8,13.8,-,-,-,-,25.3,26.3,1143,21.7,1130,-,-,-,-,-
53578/朔州,小时数据,2019-10-30 11,2019-10-30 11:02:54,000,894.3,1022.5,894.6,1001,894.3,1100,0.1,1.8,14.4,14.6,1053,13.1,1001,1.2,17.6,-1.4,-10.3,2.8,17,17,1044,0,0,-,2500,-,-,-,-,-,-,-,-,-,-,-,30000,30000,30000,26501,1008,0.0,0.0,0.0,0.0,0.0,-,-,0,0,0,180,"(05,02,03,).",-,-,-,171,1.0,221,1.5,111,0.9,131,1.9,1030,130,2.9,1002,43,3.0,337,4.3,29.7,29.7,1100,22.9,1001,-5.7,16.6,11.2,8.1,6.6,9.0,11.6,13.8,13.8,-,-,-,-,24.8,24.9,1051,20.2,1006,-,-,-,-,-
53578/朔州,小时数据,2019-10-30 10,2019-10-30 10:00:43,000,894.6,1023.2,894.8,919,894.6,955,0.8,1.8,13.1,13.1,959,8.9,901,2.3,17.6,-1.4,-8.7,3.2,21,21,955,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21900,30000,30000,21417,0932,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,02,03,).",-,-,-,157,1.8,190,1.2,139,2.4,109,1.4,926,173,2.5,958,266,3.8,337,4.3,22.9,23.0,959,13.9,901,-5.7,11.3,7.1,5.3,5.0,9.1,11.6,13.8,13.8,-,-,-,-,20.3,21.6,945,16.7,916,-,-,-,-,-
53578/朔州,小时数据,2019-10-30 09,2019-10-30 09:00:28,000,894.7,1024.2,894.7,855,894.2,801,1.1,1.5,8.7,8.7,900,1.4,801,2.2,17.6,-1.4,-7.5,3.5,31,31,859,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21600,30000,24284,18410,0823,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,02,03,).",-,-,-,248,0.7,300,0.9,230,1.0,324,1.1,835,20,1.8,806,266,3.8,337,4.3,13.8,13.8,900,1.6,801,-5.7,5.0,3.0,3.1,4.1,9.2,11.6,13.8,13.8,-,-,-,-,17.9,17.9,900,6.7,801,-,-,-,-,-
53578/朔州,小时数据,2019-10-30 08,2019-10-30 08:02:53,000,894.2,1024.8,894.2,741,893.8,701,0.9,1.2,1.3,1.3,800,-1.0,726,2.4,17.6,-1.4,-6.5,3.8,56,56,800,0,0,-,2500,-,-,-,-,-,-,-,-,-,-,-,19200,18407,20294,17682,0742,0.0,0.0,0.0,0.0,0.0,-,-,0,0,0,720,"(05,02,03,).",-,0,-,295,0.9,291,1.1,329,1.2,22,1.8,738,17,2.4,734,266,3.8,337,4.3,1.4,1.4,800,-5.5,702,-5.7,-0.7,0.6,2.4,4.1,9.3,11.6,13.8,13.8,-,-,-,-,6.0,6.0,800,-5.5,702,-,-,-,-,-
53578/朔州,小时数据,2019-10-30 07,2019-10-30 07:00:41,000,893.8,1023.2,893.8,653,893.5,608,0.8,1.2,-0.4,-0.2,608,-1.4,637,3.8,17.6,-4.2,-7.9,3.4,57,57,700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27900,27709,27921,27921,0700,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,).",-,-,-,219,0.4,8,1.1,187,0.5,20,2.0,652,43,3.0,644,337,4.3,337,4.3,-5.4,-4.8,605,-5.7,639,-5.7,-1.6,0.7,2.8,4.5,9.4,11.6,13.8,13.8,-,-,-,-,-5.2,-4.1,649,-6.5,634,-,-,-,-,-
53578/朔州,小时数据,2019-10-30 06,2019-10-30 06:00:51,000,893.6,1023.0,893.7,530,893.4,501,0.7,1.4,-0.3,2.8,501,-0.3,559,3.6,17.6,-4.2,-7.3,3.5,59,46,501,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30000,30000,30000,30000,0501,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,).",-,-,-,317,0.6,298,0.8,329,0.8,68,1.4,510,54,2.2,507,337,4.3,241,5.2,-5.2,-4.2,508,-5.2,558,-5.2,-1.0,1.2,3.3,4.9,9.5,11.6,13.8,13.8,-,-,-,-,-6.2,-3.0,509,-6.2,558,-,-,-,-,-
53578/朔州,小时数据,2019-10-30 05,2019-10-30 05:00:28,000,893.3,1021.0,893.3,441,893.0,402,0.5,1.1,2.9,4.6,434,0.3,408,6.7,17.6,-4.4,-7.6,3.5,46,40,437,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30000,30000,30000,30000,0401,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,).",-,-,-,100,0.7,65,0.7,142,1.0,281,2.5,430,266,3.8,422,337,4.3,241,5.2,-4.2,-2.8,435,-4.2,406,-4.2,-0.3,1.8,3.7,5.3,9.6,11.6,13.8,13.8,-,-,-,-,-3.7,0.9,436,-4.7,408,-,-,-,-,-
53578/朔州,小时数据,2019-10-30 04,2019-10-30 04:00:31,000,893.0,1021.0,893.1,325,892.8,301,0.4,1.0,0.4,3.0,305,0.4,400,3.8,17.6,-4.4,-6.9,3.6,58,48,303,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30000,30000,30000,29078,0301,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,).",-,-,-,360,1.5,19,1.4,3,1.6,263,1.6,301,14,2.3,355,337,4.3,261,6.1,-4.0,-2.8,301,-4.0,348,-4.0,0.0,2.2,4.2,5.8,9.7,11.6,13.8,13.8,-,-,-,-,-3.8,-1.1,304,-4.6,339,-,-,-,-,-
53578/朔州,小时数据,2019-10-30 03,2019-10-30 03:00:43,000,892.9,1020.3,893.1,238,892.6,203,0.3,0.6,2.8,3.2,255,1.0,201,6.0,17.6,-4.4,-6.9,3.7,49,47,255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26200,30000,28707,21130,0210,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,).",-,-,-,272,1.5,267,1.6,230,1.8,268,1.7,256,244,3.2,253,337,4.3,258,7.7,-2.7,-2.6,259,-3.2,235,-3.2,0.6,2.8,4.7,6.3,9.7,11.6,13.8,13.8,-,-,-,-,-0.9,-0.8,258,-3.2,236,-,-,-,-,-
53578/朔州,小时数据,2019-10-30 02,2019-10-30 02:00:31,000,892.8,1020.6,892.8,107,892.6,101,0.3,0.3,0.9,2.9,107,0.8,154,3.7,17.6,-4.4,-7.1,3.6,55,48,109,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22600,21545,22608,21861,0116,0.0,0.0,0.0,0.0,0.0,-,-,0,0,0,-,"(05,).",-,-,-,8,1.5,11,1.6,346,1.7,8,2.1,109,337,4.3,102,337,4.3,258,7.7,-2.8,-1.7,105,-2.9,151,-2.9,1.2,3.4,5.3,6.8,9.8,11.6,13.8,13.8,-,-,-,-,-2.5,-0.2,106,-3.3,151,-,-,-,-,-
53578/朔州,小时数据,2019-10-30 01,2019-10-30 01:00:29,000,892.6,1020.3,892.7,14,892.4,18,0.3,0.1,2.1,3.9,20,2.0,4,2.2,17.6,-4.4,-7.0,3.6,51,45,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24400,27706,25029,19735,0002,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,).",-,-,-,78,0.9,53,0.8,62,1.2,315,1.9,23,317,3.8,21,317,3.8,258,7.7,-2.2,-0.9,22,-2.2,52,-2.2,1.8,4.0,5.9,7.4,9.8,11.6,13.8,13.8,-,-,-,-,-2.4,1.1,22,-2.5,2,-,-,-,-,-
53578/朔州,小时数据,2019-10-30 00,2019-10-30 00:00:41,000,892.6,1020.6,892.9,2354,892.5,2301,0.5,0.1,2.1,2.9,2301,1.9,2357,3.4,17.6,-4.4,-7.2,3.6,50,47,2301,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19500,20332,19849,18656,2301,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,).",-,-,-,153,0.6,330,1.1,176,0.8,5,1.6,2337,147,2.9,2316,241,5.2,258,7.7,-1.8,-0.9,2301,-1.8,0,-1.8,2.4,4.7,6.6,8.0,9.8,11.6,13.8,13.8,-,-,-,-,-2.2,-0.2,2301,-2.2,0,-,-,-,-,-
53578/朔州,小时数据,2019-10-29 23,2019-10-29 23:00:42,000,892.5,1020.8,892.7,2233,892.3,2201,0.6,-0.2,2.9,3.2,2206,2.3,2244,4.1,17.6,-4.4,-7.3,3.5,47,45,2208,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17900,18491,18398,17386,2202,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,).",-,-,-,343,1.5,320,1.2,357,1.5,357,1.5,2205,235,2.3,2254,241,5.2,258,7.7,-1.0,-0.2,2206,-1.2,2243,-1.2,3.2,5.6,7.4,8.8,9.8,11.7,13.9,13.8,-,-,-,-,-0.4,0.0,2207,-2.4,2242,-,-,-,-,-
53578/朔州,小时数据,2019-10-29 22,2019-10-29 22:00:41,000,892.3,1021.1,892.3,2137,892.1,2101,1.0,-0.4,2.9,3.8,2102,2.9,2146,2.1,17.6,-4.4,-7.3,3.5,47,43,2101,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16900,17777,17338,3921,2108,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(05,).",-,-,-,50,1.6,22,1.2,40,2.0,22,1.2,2200,17,2.2,2158,261,6.1,258,7.7,-0.4,0.8,2102,-0.4,2200,-0.4,4.3,6.6,8.4,9.6,9.7,11.7,13.9,13.8,-,-,-,-,-1.1,-0.4,2102,-1.9,2121,-,-,-,-,-
53578/朔州,小时数据,2019-10-29 21,2019-10-29 21:00:40,000,892.1,1021.8,892.1,2047,891.9,2001,1.4,-0.6,3.7,6.3,2001,3.6,2053,1.7,17.6,-4.4,-7.4,3.5,44,37,2001,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4200,6475,9015,3535,2041,0.0,0.0,0.0,0.0,0.0,-,-,5,-,-,-,"(05,).",-,-,-,271,0.6,318,0.7,37,0.7,354,1.2,2050,360,1.6,2042,258,7.7,258,7.7,0.7,2.2,2001,0.7,2059,0.7,5.5,7.8,9.5,10.4,9.6,11.7,13.9,13.8,-,-,-,-,-1.0,0.8,2001,-1.3,2040,-,-,-,-,-
53578/朔州,小时数据,2019-10-29 20,2019-10-29 20:02:55,000,891.9,1022.8,891.9,1949,891.3,1901,1.4,-0.6,6.2,12.6,1901,6.2,2000,3.9,17.6,-4.4,-7.4,3.5,37,21,1901,0,0,-,2500,-,-,-,-,-,-,-,-,-,-,-,24100,24069,25421,23972,1945,0.0,0.0,0.0,0.0,0.0,-,-,0,0,0,360,"(03,).",-,0,-,344,0.3,31,0.5,0,0.2,230,1.4,1901,221,1.6,1904,258,7.7,258,7.7,2.3,5.2,1901,2.3,1952,0.7,7.2,9.4,10.8,11.4,9.5,11.7,13.9,13.8,-,-,-,-,1.2,5.5,1901,0.2,1955,-,-,-,-,-
53578/朔州,小时数据,2019-10-29 19,2019-10-29 19:00:33,000,891.3,1021.3,891.3,1857,890.7,1801,0.8,-0.9,12.7,13.6,1831,11.9,1811,8.1,17.6,-4.4,-9.1,3.1,21,20,1821,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30000,30000,30000,27855,1816,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(03,).",-,-,-,214,1.0,234,1.6,230,1.1,252,3.3,1829,241,5.2,1823,258,7.7,258,7.7,5.3,7.5,1829,5.3,1900,-7.2,9.5,11.2,12.2,12.4,9.4,11.7,13.9,13.8,-,-,-,-,6.1,11.2,1829,5.6,1801,-,-,-,-,-
53578/朔州,小时数据,2019-10-29 18,2019-10-29 18:00:40,000,890.7,1020.6,890.7,1721,890.5,1701,0.0,-1.2,12.3,16.0,1701,12.3,1800,5.8,17.6,-4.4,-8.2,3.3,23,16,1701,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30000,25665,30000,30000,1701,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(03,).",-,-,-,257,1.7,254,1.4,252,2.5,257,2.4,1704,258,4.3,1704,258,7.7,258,7.7,6.9,14.0,1701,6.9,1800,-7.3,11.9,13.4,13.8,13.4,9.2,11.7,13.9,13.8,-,-,-,-,5.7,14.4,1701,5.4,1758,-,-,-,-,-
53578/朔州,小时数据,2019-10-29 17,2019-10-29 17:02:54,000,890.5,1019.4,890.5,1601,890.4,1609,-0.3,-1.3,16.0,17.4,1605,16.0,1700,8.0,17.6,-4.4,-9.8,2.9,16,15,1601,0,0,-,6000,-,-,-,-,-,-,-,-,-,-,-,30000,30000,30000,30000,1601,0.0,0.0,0.0,0.0,0.0,-,-,0,0,0,180,"(03,).",-,-,-,265,2.4,264,2.3,255,4.1,255,3.3,1614,261,6.1,1630,258,7.7,258,7.7,14.2,22.9,1606,14.2,1700,-7.3,16.4,16.3,15.3,14.0,9.0,11.8,13.9,13.8,-,-,-,-,14.5,22.9,1602,14.5,1659,-,-,-,-,-
53578/朔州,小时数据,2019-10-29 16,2019-10-29 16:00:36,000,890.5,1019.0,890.7,1501,890.5,1540,-0.9,-1.2,17.3,17.6,1510,17.2,1501,8.1,17.6,-4.4,-9.6,3.0,15,15,1501,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30000,30000,30000,30000,1501,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(03,).",-,-,-,258,2.0,253,3.2,272,2.3,254,4.7,1506,258,7.7,1525,258,7.7,258,7.7,22.7,29.2,1503,22.7,1600,-7.3,20.4,18.2,16.0,13.9,8.9,11.8,13.9,13.8,-,-,-,-,22.7,25.0,1537,21.5,1515,-,-,-,-,-
53578/朔州,小时数据,2019-10-29 15,2019-10-29 15:00:29,000,890.7,1019.2,890.8,1401,890.7,1410,-1.2,-0.6,17.3,17.6,1438,17.1,1405,7.8,17.6,-4.4,-9.6,3.0,15,15,1401,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30000,30000,30000,30000,1401,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(03,).",-,-,-,257,5.3,269,4.3,244,7.2,255,4.3,1452,252,7.7,1420,252,7.7,252,7.7,29.0,33.3,1401,29.0,1500,-7.3,22.7,18.9,15.8,13.1,8.8,11.8,13.9,13.9,-,-,-,-,24.0,26.4,1417,24.0,1458,-,-,-,-,-
53578/朔州,小时数据,2019-10-29 14,2019-10-29 14:02:55,000,890.8,1019.2,891.4,1301,890.8,1400,-1.7,-0.3,17.2,17.3,1357,16.2,1301,7.7,17.3,-4.4,-9.7,2.9,15,15,1312,0,0,-,6000,-,-,-,-,-,-,-,-,-,-,-,30000,30000,30000,30000,1301,0.0,0.0,0.0,0.0,0.0,-,-,0,0,0,360,"(03,).",-,0,-,251,3.3,260,3.3,241,4.4,275,3.9,1301,266,7.3,1338,266,7.3,266,7.3,32.9,34.4,1322,31.9,1351,-7.3,23.3,18.5,14.7,11.7,8.8,11.8,13.9,13.9,-,-,-,-,25.5,28.2,1322,24.4,1307,-,-,-,-,-
53578/朔州,小时数据,2019-10-29 13,2019-10-29 13:00:35,000,891.4,1019.5,891.9,1201,891.4,1250,-1.4,-0.2,16.4,16.6,1256,15.2,1207,7.8,16.6,-4.4,-9.5,3.0,16,16,1220,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30000,30000,30000,29341,1214,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(03,).",-,-,-,252,4.7,276,4.0,241,6.9,276,4.0,1300,241,6.9,1300,241,6.9,241,6.9,33.0,34.6,1227,32.6,1206,-7.3,22.4,16.9,12.7,9.8,8.8,11.8,13.9,13.9,-,-,-,-,25.0,26.9,1230,23.8,1206,-,-,-,-,-
53578/朔州,小时数据,2019-10-29 12,2019-10-29 12:00:44,000,891.9,1020.6,892.5,1101,891.9,1157,-1.3,0.0,15.3,15.3,1200,13.1,1105,7.6,15.3,-4.4,-9.6,3.0,17,17,1148,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28600,25349,29800,27456,1127,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(03,).",-,-,-,212,1.6,198,1.7,210,1.9,198,1.7,1200,230,3.3,1153,230,3.3,230,3.3,33.1,33.1,1159,28.5,1103,-7.3,19.9,14.0,9.9,7.6,8.8,11.8,13.9,13.9,-,-,-,-,24.5,25.4,1139,21.0,1118,-,-,-,-,-
53578/朔州,小时数据,2019-10-29 11,2019-10-29 11:02:55,000,892.5,1021.8,892.9,1001,892.5,1052,-0.5,0.2,13.2,13.2,1059,10.9,1001,6.7,13.2,-4.4,-9.9,2.9,19,19,1051,2,0,-,6000,-,-,-,-,-,-,-,-,-,-,-,24200,26618,28689,24246,1054,0.0,0.0,0.0,0.0,0.0,-,-,0,0,0,180,"(03,).",-,-,-,108,1.6,98,1.1,99,2.0,31,1.5,1017,235,2.3,1047,48,2.8,48,2.8,28.6,28.6,1059,22.2,1001,-7.3,15.6,10.1,6.8,5.4,8.9,11.8,13.9,13.9,-,-,-,-,21.9,23.7,1057,19.0,1003,-,-,-,-,-
53578/朔州,小时数据,2019-10-29 10,2019-10-29 10:00:39,000,892.8,1022.2,893.2,901,892.8,959,0.2,-0.1,10.8,10.8,1000,6.6,901,5.5,10.8,-4.4,-10.7,2.7,21,21,944,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27100,30000,30000,18056,0901,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(03,).",-,-,-,89,0.8,99,1.0,23,1.3,54,1.8,905,48,2.8,903,48,2.8,48,2.8,22.0,22.0,1000,12.3,901,-7.3,9.8,5.5,3.8,3.7,9.0,11.8,13.9,13.8,-,-,-,-,18.9,19.6,952,13.0,901,-,-,-,-,-
53578/朔州,小时数据,2019-10-29 09,2019-10-29 09:00:34,000,893.2,1023.4,893.3,832,893.0,801,1.0,0.3,6.5,6.5,900,-1.1,801,2.4,10.0,-4.4,-11.2,2.6,27,27,859,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13900,19515,17952,10205,0817,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,"(03,).",-,-,-,53,2.0,42,1.3,54,2.8,310,1.4,807,54,2.8,900,54,2.8,54,2.8,12.2,12.2,859,0.7,801,-7.3,2.8,0.9,1.5,2.9,9.1,11.8,13.9,13.9,-,-,-,-,13.1,15.3,854,4.5,801,-,-,-,-,-
53578/朔州,小时数据,2019-10-29 08,2019-10-29 08:02:54,000,893.0,1025.0,893.1,749,892.7,701,0.8,0.6,-1.1,-1.1,800,-4.2,701,-3.8,10.0,-4.4,-9.7,2.9,52,52,800,3,0,-,6000,-,-,-,-,-,-,-,-,-,-,-,15200,13166,15210,15210,0800,0.0,0.0,0.0,0.0,0.0,-,-,0,0,0,720,"(03,).",-,0,-,302,1.4,284,1.1,315,1.6,282,1.1,758,286,1.6,755,292,2.1,119,2.8,0.3,0.3,800,-7.2,701,-7.3,-2.0,-0.7,1.2,2.9,9.3,11.8,13.9,13.8,-,-,-,-,4.1,4.1,800,-8.3,701,-,-,-,-,-
53578/朔州,小时数据,2019-10-29 07,2019-10-29 07:00:40,000,892.6,1024.8,892.6,655,892.2,601,0.6,1.2,-4.2,-3.9,601,-4.2,652,-6.4,10.0,-4.4,-11.4,2.6,57,52,602,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20000,17406,20098,20098,0700,0.0,0.0,0.0,0.0,0.0,-,-,0,-,-,-,.,-,-,-,302,0.9,270,0.9,295,1.1,341,1.3,601,323,1.9,601,292,2.1,119,2.8,-7.2,-7.0,602,-7.3,627,-7.3,-3.0,-0.7,1.3,3.2,9.4,11.8,13.9,13.8,-,-,-,-,-8.4,-7.2,603,-8.8,650,-,-,-,-,-
