区站号,数据类型,时间,入库时间,更正标识,本站气压,海平面气压,气温,水汽压,相对湿度,1分钟平均水平能见度,降水量,小时蒸发量,2分钟平均风向,风速,10分钟平均风向,10分钟平均风速,地面温度,草面（雪面）温度,总云量,低云量,水平能见度（人工）
53759/石楼,小时数据,2024-12-18 21,2024-12-18 21:00:39,000,901.7,1038.5,-3.7,1.6,34,14156,0.0,-,181,4.2,179,3.9,-11.7,-4.5,-,-,13800
53759/石楼,小时数据,2024-12-18 20,2024-12-18 20:00:42,000,900.7,1037.5,-3.2,1.5,32,13915,0.0,-,169,4.0,161,3.5,-11.6,-4.3,-,-,13600
53759/石楼,小时数据,2024-12-18 19,2024-12-18 19:00:41,000,900.4,1037.4,-4.3,2.0,45,11085,0.0,-,208,0.8,197,0.7,-12.1,-11.2,-,-,10900
53759/石楼,小时数据,2024-12-18 18,2024-12-18 18:00:42,000,900.4,1036.9,-3.3,2.0,41,12336,0.0,-,83,1.0,65,1.6,-10.0,-4.6,-,-,12100
53759/石楼,小时数据,2024-12-18 17,2024-12-18 17:00:40,000,900.7,1037.2,-3.1,1.9,40,13181,0.0,-,328,2.0,332,1.7,-8.1,-3.3,-,-,13300
53759/石楼,小时数据,2024-12-18 16,2024-12-18 16:00:37,000,901.0,1037.0,-1.9,2.0,38,13896,0.0,-,326,2.0,333,1.4,-5.4,2.4,-,-,13100
53759/石楼,小时数据,2024-12-18 15,2024-12-18 15:00:42,000,901.3,1036.9,-0.4,1.9,32,13846,0.0,-,350,0.7,358,1.5,-1.8,7.7,-,-,13400
53759/石楼,小时数据,2024-12-18 14,2024-12-18 14:00:42,000,901.6,1037.3,-1.3,1.9,35,14004,0.0,-,354,1.1,351,1.2,-0.7,7.6,-,-,13400
53759/石楼,小时数据,2024-12-18 13,2024-12-18 13:00:42,000,902.3,1038.2,-2.5,2.1,42,12955,0.0,-,359,1.0,343,1.1,-1.1,8.2,-,-,12600
53759/石楼,小时数据,2024-12-18 12,2024-12-18 12:00:38,000,902.9,1039.3,-4.3,2.1,47,12536,0.0,-,359,0.8,3,0.9,-2.2,7.3,-,-,11900
53759/石楼,小时数据,2024-12-18 11,2024-12-18 11:00:43,000,904.0,1040.7,-5.1,2.1,50,12254,0.0,-,11,1.8,10,2.0,-4.6,5.0,-,-,12200
53759/石楼,小时数据,2024-12-18 10,2024-12-18 10:00:37,000,904.3,1041.7,-8.4,2.0,62,10969,0.0,-,238,1.3,258,0.6,-9.9,-1.6,-,-,10600
53759/石楼,小时数据,2024-12-18 09,2024-12-18 09:00:39,000,903.9,1041.6,-10.8,1.9,69,10058,0.0,-,239,0.8,310,0.5,-13.9,-9.7,-,-,9800
53759/石楼,小时数据,2024-12-18 08,2024-12-18 08:00:41,000,903.7,1041.3,-11.9,1.8,72,9636,0.0,-,202,1.4,161,0.8,-17.6,-15.8,-,-,9600
53759/石楼,小时数据,2024-12-18 07,2024-12-18 07:00:42,000,903.3,1040.5,-11.6,1.7,69,9764,0.0,-,228,0.6,PPC,0.2,-17.6,-16.7,-,-,9800
53759/石楼,小时数据,2024-12-18 06,2024-12-18 06:00:40,000,903.0,1039.7,-10.9,1.8,66,9698,0.0,-,PPC,0.2,PPC,0.0,-17.4,-17.8,-,-,9600
53759/石楼,小时数据,2024-12-18 05,2024-12-18 05:00:38,000,902.5,1038.9,-11.0,1.8,67,9949,0.0,-,PPC,0.0,PPC,0.0,-17.1,-18.2,-,-,9700
53759/石楼,小时数据,2024-12-18 04,2024-12-18 04:00:39,000,902.4,1038.2,-10.0,1.8,64,10121,0.0,-,PPC,0.0,PPC,0.0,-16.7,-16.8,-,-,10000
53759/石楼,小时数据,2024-12-18 03,2024-12-18 03:00:39,000,902.7,1038.4,-9.8,1.8,63,9947,0.0,-,238,1.1,237,0.8,-16.1,-13.6,-,-,9800
53759/石楼,小时数据,2024-12-18 02,2024-12-18 02:00:40,000,902.7,1038.6,-9.3,1.8,61,9866,0.0,-,PPC,0.0,PPC,0.0,-15.7,-14.9,-,-,10000
53759/石楼,小时数据,2024-12-18 01,2024-12-18 01:00:42,000,902.5,1038.3,-8.3,1.8,56,10209,0.0,-,PPC,0.0,PPC,0.0,-15.3,-15.1,-,-,10000
53759/石楼,小时数据,2024-12-18 00,2024-12-18 00:00:38,000,902.1,1038.1,-7.9,1.9,55,10449,0.0,-,191,0.4,107,0.6,-14.7,-13.4,-,-,10400
53759/石楼,小时数据,2024-12-17 23,2024-12-17 23:00:40,000,902.2,1038.6,-7.6,1.9,54,10000,0.0,-,221,0.7,PPC,0.2,-14.4,-14.2,-,-,10000
53759/石楼,小时数据,2024-12-17 22,2024-12-17 22:00:44,000,901.7,1038.2,-6.9,1.9,51,9945,0.0,-,165,0.3,174,0.3,-13.8,-11.8,-,-,10400
53759/石楼,小时数据,2024-12-17 21,2024-12-17 21:00:38,000,901.5,1038.7,-5.8,1.9,47,10255,0.0,-,175,0.5,PPC,0.0,-13.2,-13.0,-,-,10000
53759/石楼,小时数据,2024-12-17 20,2024-12-17 20:00:42,000,901.2,1038.3,-4.3,1.8,41,10430,0.0,-,203,0.3,213,0.3,-12.4,-12.4,-,-,10200
53759/石楼,小时数据,2024-12-17 19,2024-12-17 19:00:40,000,900.8,1037.6,-3.6,1.8,38,11224,0.0,-,39,1.1,48,1.2,-11.4,-9.2,-,-,11000
53759/石楼,小时数据,2024-12-17 18,2024-12-17 18:00:40,000,900.7,1037.2,-2.3,1.8,35,11210,0.0,-,322,1.2,323,1.2,-9.8,-6.2,-,-,11400
53759/石楼,小时数据,2024-12-17 17,2024-12-17 17:00:39,000,900.4,1036.4,-1.5,1.9,34,12061,0.0,-,343,2.3,343,2.4,-7.6,-2.2,-,-,12200
53759/石楼,小时数据,2024-12-17 16,2024-12-17 16:00:44,000,900.2,1036.0,-0.5,1.8,30,12447,0.0,-,337,3.1,337,2.6,-4.5,5.4,-,-,12200
53759/石楼,小时数据,2024-12-17 15,2024-12-17 15:00:41,000,899.9,1035.4,-0.1,1.8,29,12541,0.0,-,357,3.8,359,3.4,-2.3,5.6,-,-,12200
53759/石楼,小时数据,2024-12-17 14,2024-12-17 14:00:39,000,899.9,1035.7,-1.4,1.7,30,12401,0.0,-,355,3.3,344,2.5,-0.8,7.8,-,-,12300
53759/石楼,小时数据,2024-12-17 13,2024-12-17 13:00:43,000,900.2,1036.0,-2.2,1.7,33,12359,0.0,-,333,1.8,350,2.5,-0.7,7.7,-,-,12300
53759/石楼,小时数据,2024-12-17 12,2024-12-17 12:00:38,000,900.6,1036.6,-3.4,1.8,38,12600,0.0,-,351,1.8,349,2.6,-2.2,7.1,-,-,12300
53759/石楼,小时数据,2024-12-17 11,2024-12-17 11:00:41,000,901.2,1037.6,-5.2,1.7,42,12458,0.0,-,357,2.2,355,1.9,-5.5,5.1,-,-,12000
53759/石楼,小时数据,2024-12-17 10,2024-12-17 10:00:43,000,900.9,1037.4,-6.6,1.8,49,12346,0.0,-,360,2.2,360,2.0,-9.5,2.0,-,-,12100
53759/石楼,小时数据,2024-12-17 09,2024-12-17 09:00:37,000,900.1,1037.1,-10.1,1.8,63,10893,0.0,-,203,0.5,187,0.3,-14.7,-6.4,-,-,10200
53759/石楼,小时数据,2024-12-17 08,2024-12-17 08:00:41,000,899.3,1036.1,-11.6,1.6,65,10321,0.0,-,PPC,0.0,PPC,0.0,-17.4,-17.9,-,-,10300
53759/石楼,小时数据,2024-12-17 07,2024-12-17 07:00:40,000,898.6,1035.1,-11.5,1.6,64,10305,0.0,-,PPC,0.0,PPC,0.0,-17.3,-17.9,-,-,10300
53759/石楼,小时数据,2024-12-17 06,2024-12-17 06:00:41,000,897.7,1033.7,-11.5,1.7,66,10309,0.0,-,PPC,0.0,PPC,0.0,-17.0,-18.2,-,-,10200
53759/石楼,小时数据,2024-12-17 05,2024-12-17 05:00:40,000,897.4,1032.7,-10.8,1.7,63,10320,0.0,-,PPC,0.2,PPC,0.2,-16.8,-16.4,-,-,10400
53759/石楼,小时数据,2024-12-17 04,2024-12-17 04:00:41,000,897.2,1032.3,-11.2,1.7,65,10225,0.0,-,PPC,0.0,114,0.3,-16.6,-17.3,-,-,10100
53759/石楼,小时数据,2024-12-17 03,2024-12-17 03:00:43,000,896.9,1031.6,-10.6,1.8,65,10108,0.0,-,PPC,0.0,PPC,0.0,-16.4,-17.7,-,-,10100
53759/石楼,小时数据,2024-12-17 02,2024-12-17 02:00:44,000,896.8,1031.5,-10.3,1.8,64,10276,0.0,-,221,0.7,226,0.6,-15.9,-17.2,-,-,10200
53759/石楼,小时数据,2024-12-17 01,2024-12-17 01:00:38,000,896.5,1031.1,-9.6,1.7,59,10377,0.0,-,51,0.4,316,0.3,-15.5,-16.6,-,-,10200
53759/石楼,小时数据,2024-12-17 00,2024-12-17 00:00:41,000,896.3,1031.0,-8.8,1.8,57,10203,0.0,-,PPC,0.0,PPC,0.0,-14.9,-15.9,-,-,10300
53759/石楼,小时数据,2024-12-16 23,2024-12-16 23:00:41,000,895.9,1030.7,-8.1,1.8,54,11016,0.0,-,155,0.7,160,0.7,-14.4,-15.2,-,-,10200
53759/石楼,小时数据,2024-12-16 22,2024-12-16 22:00:37,000,895.4,1031.0,-7.2,1.8,50,10820,0.0,-,35,0.4,58,0.7,-13.6,-13.5,-,-,10500
53759/石楼,小时数据,2024-12-16 21,2024-12-16 21:00:41,000,894.9,1030.9,-6.0,1.8,46,11066,0.0,-,PPC,0.0,22,0.4,-12.8,-12.5,-,-,10800
53759/石楼,小时数据,2024-12-16 20,2024-12-16 20:00:44,000,894.3,1030.4,-4.2,1.7,39,11222,0.0,-,PPC,0.0,117,0.3,-11.5,-10.8,-,-,11000
53759/石楼,小时数据,2024-12-16 19,2024-12-16 19:00:40,000,894.2,1029.9,-3.6,1.7,37,11993,0.0,-,19,0.9,11,1.0,-10.2,-8.6,-,-,12100
53759/石楼,小时数据,2024-12-16 18,2024-12-16 18:00:42,000,894.0,1029.3,-2.3,1.7,32,12947,0.0,-,13,2.0,7,2.2,-8.4,-4.1,-,-,13200
53759/石楼,小时数据,2024-12-16 17,2024-12-16 17:00:41,000,893.7,1028.6,-0.5,1.4,23,14143,0.0,-,331,2.1,335,2.2,-6.0,-0.9,-,-,14000
53759/石楼,小时数据,2024-12-16 16,2024-12-16 16:00:38,000,893.3,1027.6,0.6,1.1,17,14177,0.0,-,317,1.4,316,1.4,-4.3,4.0,-,-,14100
53759/石楼,小时数据,2024-12-16 15,2024-12-16 15:00:37,000,893.2,1027.4,1.2,1.2,18,13643,0.0,-,333,1.3,324,1.6,-1.7,8.5,-,-,13900
53759/石楼,小时数据,2024-12-16 14,2024-12-16 14:00:40,000,894.1,1028.5,0.9,1.1,17,14213,0.0,-,348,1.3,339,1.2,-0.9,9.8,-,-,13600
53759/石楼,小时数据,2024-12-16 13,2024-12-16 13:00:43,000,894.6,1029.0,0.4,1.4,22,13841,0.0,-,20,0.7,356,0.7,0.3,12.2,-,-,13600
53759/石楼,小时数据,2024-12-16 12,2024-12-16 12:00:39,000,895.0,1029.8,-1.0,1.8,32,12368,0.0,-,338,1.4,335,1.2,-1.9,11.0,-,-,12000
53759/石楼,小时数据,2024-12-16 11,2024-12-16 11:00:41,000,895.3,1030.3,-2.2,1.9,37,12860,0.0,-,355,0.6,354,0.6,-5.0,10.3,-,-,13000
53759/石楼,小时数据,2024-12-16 10,2024-12-16 10:00:39,000,895.8,1031.8,-6.2,1.8,48,13990,0.0,-,80,0.3,30,0.3,-9.6,3.5,-,-,13300
53759/石楼,小时数据,2024-12-16 09,2024-12-16 09:00:42,000,895.5,1032.2,-9.3,1.7,57,11925,0.0,-,PPC,0.0,PPC,0.0,-15.0,-2.9,-,-,11100
53759/石楼,小时数据,2024-12-16 08,2024-12-16 08:35:35,CCA,895.4,1032.4,-11.9,1.6,64,10836,0.0,-,PPC,0.0,PPC,0.0,-17.8,-17.9,0,-,10800
53759/石楼,小时数据,2024-12-16 07,2024-12-16 07:00:42,000,895.4,1031.7,-11.0,1.5,58,11306,0.0,-,98,1.0,84,0.9,-17.7,-16.2,-,-,11100
53759/石楼,小时数据,2024-12-16 06,2024-12-16 06:00:39,000,894.9,1030.9,-10.9,1.5,56,11497,0.0,-,PPC,0.2,PPC,0.0,-17.6,-18.4,-,-,11500
53759/石楼,小时数据,2024-12-16 05,2024-12-16 05:00:41,000,895.5,1031.1,-11.3,1.4,56,11437,0.0,-,PPC,0.0,PPC,0.2,-17.3,-18.4,-,-,11500
53759/石楼,小时数据,2024-12-16 04,2024-12-16 04:00:38,000,896.1,1031.3,-10.5,1.4,52,11743,0.0,-,PPC,0.0,PPC,0.0,-16.9,-17.3,-,-,11500
53759/石楼,小时数据,2024-12-16 03,2024-12-16 03:00:42,000,896.3,1031.5,-10.7,1.4,53,11556,0.0,-,PPC,0.0,PPC,0.0,-16.6,-17.7,-,-,11700
53759/石楼,小时数据,2024-12-16 02,2024-12-16 02:00:38,000,896.5,1032.0,-10.7,1.4,53,11579,0.0,-,306,0.3,7,0.4,-16.3,-17.2,-,-,11500
53759/石楼,小时数据,2024-12-16 01,2024-12-16 01:00:41,000,896.7,1032.3,-10.1,1.4,50,11694,0.0,-,PPC,0.0,PPC,0.0,-15.9,-16.8,-,-,11300
53759/石楼,小时数据,2024-12-16 00,2024-12-16 00:00:42,000,897.2,1033.2,-9.9,1.5,53,11066,0.0,-,181,0.6,228,0.4,-15.5,-16.2,-,-,10700
53759/石楼,小时数据,2024-12-15 23,2024-12-15 23:00:40,000,897.6,1034.0,-9.3,1.5,50,11137,0.0,-,PPC,0.0,PPC,0.2,-15.0,-16.1,-,-,11000
53759/石楼,小时数据,2024-12-15 22,2024-12-15 22:00:37,000,898.0,1034.6,-8.6,1.5,46,11264,0.0,-,215,0.5,222,0.4,-14.5,-15.6,-,-,10900
53759/石楼,小时数据,2024-12-15 21,2024-12-15 21:00:45,000,898.2,1035.7,-8.3,1.5,47,10337,0.0,-,235,0.4,234,0.4,-13.8,-14.8,-,-,10700
53759/石楼,小时数据,2024-12-15 20,2024-12-15 20:00:43,000,898.4,1036.1,-6.7,1.4,37,11638,0.0,-,PPC,0.0,PPC,0.0,-12.9,-14.1,-,-,11700
53759/石楼,小时数据,2024-12-15 19,2024-12-15 19:00:40,000,898.5,1035.6,-5.2,1.3,32,12118,0.0,-,86,1.3,72,1.3,-11.8,-10.0,-,-,11500
53759/石楼,小时数据,2024-12-15 18,2024-12-15 18:00:42,000,898.5,1035.5,-4.3,1.3,29,12700,0.0,-,9,1.0,9,0.6,-10.2,-10.4,-,-,12500
53759/石楼,小时数据,2024-12-15 17,2024-12-15 17:00:41,000,898.6,1034.7,-2.1,1.3,24,14527,0.0,-,15,2.6,353,1.8,-7.7,-3.0,-,-,14400
53759/石楼,小时数据,2024-12-15 16,2024-12-15 16:00:42,000,898.8,1034.8,-1.1,1.3,23,13913,0.0,-,319,2.3,331,2.1,-4.8,6.5,-,-,14000
53759/石楼,小时数据,2024-12-15 15,2024-12-15 15:00:42,000,898.9,1034.5,-0.8,1.7,29,13790,0.0,-,360,2.8,357,2.5,-2.7,6.2,-,-,13200
53759/石楼,小时数据,2024-12-15 14,2024-12-15 14:00:41,000,899.2,1035.3,-1.7,1.7,32,13290,0.0,-,327,1.1,334,1.1,-1.2,8.9,-,-,13000
53759/石楼,小时数据,2024-12-15 13,2024-12-15 13:00:40,000,899.8,1036.1,-2.7,1.7,34,12660,0.0,-,327,1.5,336,1.4,-1.2,9.5,-,-,12800
53759/石楼,小时数据,2024-12-15 12,2024-12-15 12:00:40,000,900.8,1037.6,-4.3,1.6,36,12241,0.0,-,330,1.3,345,1.4,-3.1,7.6,-,-,12800
53759/石楼,小时数据,2024-12-15 11,2024-12-15 11:00:43,000,901.7,1038.8,-5.9,1.8,45,12393,0.0,-,329,0.8,340,1.2,-6.2,6.2,-,-,13000
53759/石楼,小时数据,2024-12-15 10,2024-12-15 10:00:40,000,901.7,1039.1,-7.3,1.8,51,14459,0.0,-,345,0.9,320,0.6,-10.1,4.1,-,-,12900
53759/石楼,小时数据,2024-12-15 09,2024-12-15 09:00:37,000,901.5,1039.6,-10.8,1.8,67,11586,0.0,-,PPC,0.0,PPC,0.0,-15.3,-4.1,-,-,11000
53759/石楼,小时数据,2024-12-15 08,2024-12-15 08:00:41,000,901.2,1039.5,-12.9,1.5,68,11032,0.0,-,PPC,0.0,PPC,0.0,-17.9,-19.0,-,-,11000
53759/石楼,小时数据,2024-12-15 07,2024-12-15 07:00:40,000,901.1,1039.0,-12.3,1.6,66,11120,0.0,-,42,0.8,37,0.4,-17.9,-17.8,-,-,10700
53759/石楼,小时数据,2024-12-15 06,2024-12-15 06:00:46,000,900.8,1038.5,-12.7,1.6,69,10959,0.0,-,233,0.5,233,0.4,-17.7,-19.0,-,-,10800
53759/石楼,小时数据,2024-12-15 05,2024-12-15 05:00:40,000,900.8,1037.7,-11.5,1.6,62,11288,0.0,-,138,0.6,191,0.5,-17.3,-17.1,-,-,11100
53759/石楼,小时数据,2024-12-15 04,2024-12-15 04:00:42,000,900.7,1037.4,-11.9,1.5,63,11045,0.0,-,PPC,0.0,PPC,0.0,-17.0,-18.3,-,-,11000
53759/石楼,小时数据,2024-12-15 03,2024-12-15 03:00:39,000,900.9,1037.4,-10.8,1.6,60,11191,0.0,-,PPC,0.0,PPC,0.2,-16.6,-17.9,-,-,11100
53759/石楼,小时数据,2024-12-15 02,2024-12-15 02:00:37,000,901.1,1038.0,-11.6,1.6,62,11153,0.0,-,PPC,0.0,PPC,0.0,-16.2,-17.1,-,-,11000
53759/石楼,小时数据,2024-12-15 01,2024-12-15 01:00:44,000,901.5,1038.4,-10.9,1.6,61,11077,0.0,-,177,0.3,PPC,0.2,-15.9,-16.8,-,-,10900
53759/石楼,小时数据,2024-12-15 00,2024-12-15 00:00:42,000,902.3,1039.7,-10.7,1.6,59,11215,0.0,-,PPC,0.0,PPC,0.0,-15.3,-15.1,-,-,11300
53759/石楼,小时数据,2024-12-14 23,2024-12-14 23:00:39,000,902.6,1040.1,-9.8,1.7,57,11421,0.0,-,217,0.7,229,0.4,-14.8,-15.5,-,-,11000
53759/石楼,小时数据,2024-12-14 22,2024-12-14 22:00:39,000,903.0,1040.6,-9.4,1.7,55,11087,0.0,-,PPC,0.0,PPC,0.0,-14.2,-14.8,-,-,10700
53759/石楼,小时数据,2024-12-14 21,2024-12-14 21:00:44,000,903.2,1041.4,-8.5,1.7,52,11207,0.0,-,163,0.7,176,0.7,-13.6,-13.9,-,-,10900
53759/石楼,小时数据,2024-12-14 20,2024-12-14 20:00:39,000,903.2,1041.7,-7.1,1.6,45,11139,0.0,-,213,1.0,208,0.6,-12.8,-13.5,-,-,10800
53759/石楼,小时数据,2024-12-14 19,2024-12-14 19:00:40,000,902.9,1041.1,-6.5,1.5,41,11200,0.0,-,PPC,0.0,PPC,0.0,-11.7,-12.8,-,-,11300
53759/石楼,小时数据,2024-12-14 18,2024-12-14 18:00:40,000,902.5,1040.2,-5.7,1.6,40,11729,0.0,-,12,2.0,13,2.0,-10.2,-8.5,-,-,11500
53759/石楼,小时数据,2024-12-14 17,2024-12-14 17:00:41,000,902.6,1039.8,-3.7,1.5,32,14073,0.0,-,350,2.8,347,2.7,-8.0,-4.2,-,-,14400
53759/石楼,小时数据,2024-12-14 16,2024-12-14 16:00:44,000,902.7,1039.4,-2.8,1.5,30,14705,0.0,-,348,2.6,349,2.4,-5.3,3.7,-,-,14000
53759/石楼,小时数据,2024-12-14 15,2024-12-14 15:00:38,000,903.2,1039.8,-2.9,1.7,34,14498,0.0,-,345,1.9,344,1.7,-3.3,4.6,-,-,14000
53759/石楼,小时数据,2024-12-14 14,2024-12-14 14:00:39,000,903.8,1041.2,-3.5,1.7,35,13631,0.0,-,3,3.8,348,2.3,-2.1,6.5,-,-,14200
53759/石楼,小时数据,2024-12-14 13,2024-12-14 13:00:39,000,904.6,1042.3,-4.0,1.7,38,14471,0.0,-,7,2.9,357,3.4,-2.3,5.9,-,-,13800
53759/石楼,小时数据,2024-12-14 12,2024-12-14 12:00:37,000,905.6,1043.8,-5.6,1.7,42,13913,0.0,-,336,3.7,354,4.2,-4.2,4.1,-,-,14000
53759/石楼,小时数据,2024-12-14 11,2024-12-14 11:00:40,000,906.8,1045.4,-6.6,1.7,46,14062,0.0,-,356,2.8,360,2.6,-6.4,3.2,-,-,13700
53759/石楼,小时数据,2024-12-14 10,2024-12-14 10:00:38,000,906.9,1045.5,-7.3,1.8,52,14110,0.0,-,26,1.4,19,1.0,-9.8,2.1,-,-,13500
53759/石楼,小时数据,2024-12-14 09,2024-12-14 09:00:38,000,906.7,1046.0,-10.3,1.8,63,11742,0.0,-,PPC,0.0,PPC,0.0,-14.6,-5.9,-,-,11100
53759/石楼,小时数据,2024-12-14 08,2024-12-14 08:00:40,000,906.3,1045.9,-12.6,1.6,69,10780,0.0,-,PPC,0.2,1,0.4,-17.1,-17.8,-,-,10800
53759/石楼,小时数据,2024-12-14 07,2024-12-14 07:00:44,000,905.9,1045.1,-12.5,1.6,69,10813,0.0,-,3,0.4,1,0.6,-17.2,-19.2,-,-,10800
53759/石楼,小时数据,2024-12-14 06,2024-12-14 06:00:41,000,905.7,1044.6,-11.6,1.6,64,11177,0.0,-,5,0.5,360,0.9,-16.8,-17.8,-,-,11000
53759/石楼,小时数据,2024-12-14 05,2024-12-14 05:00:39,000,905.9,1044.6,-11.8,1.6,65,11123,0.0,-,14,0.7,24,0.6,-16.5,-18.7,-,-,11100
53759/石楼,小时数据,2024-12-14 04,2024-12-14 04:00:40,000,905.9,1044.1,-10.8,1.7,62,11263,0.0,-,18,1.8,25,1.8,-16.0,-14.9,-,-,11000
53759/石楼,小时数据,2024-12-14 03,2024-12-14 03:00:39,000,906.3,1044.1,-10.1,1.6,56,11372,0.0,-,37,0.9,26,0.7,-15.7,-15.3,-,-,11000
53759/石楼,小时数据,2024-12-14 02,2024-12-14 02:00:39,000,906.2,1044.8,-12.1,1.7,70,9955,0.0,-,PPC,0.0,215,0.3,-15.4,-15.4,-,-,9800
53759/石楼,小时数据,2024-12-14 01,2024-12-14 01:00:40,000,906.0,1044.7,-12.3,1.7,70,9705,0.0,-,33,0.4,PPC,0.0,-15.3,-16.6,-,-,9700
53759/石楼,小时数据,2024-12-14 00,2024-12-14 00:00:41,000,905.7,1044.1,-11.8,1.7,69,9770,0.0,-,354,0.3,303,0.3,-15.1,-16.3,-,-,9600
53759/石楼,小时数据,2024-12-13 23,2024-12-13 23:00:38,000,906.0,1044.7,-11.4,1.7,68,9652,0.0,-,20,0.8,355,0.4,-14.6,-15.5,-,-,9400
53759/石楼,小时数据,2024-12-13 22,2024-12-13 22:00:43,000,905.6,1044.6,-11.0,1.7,66,9496,0.0,-,PPC,0.0,PPC,0.2,-14.1,-15.6,-,-,9300
53759/石楼,小时数据,2024-12-13 21,2024-12-13 21:00:39,000,905.6,1044.6,-10.3,1.7,61,9601,0.0,-,PPC,0.0,PPC,0.0,-13.5,-15.4,-,-,9700
53759/石楼,小时数据,2024-12-13 20,2024-12-13 20:00:40,000,905.2,1044.1,-9.4,1.7,56,9613,0.0,-,PPC,0.0,PPC,0.0,-12.7,-14.6,-,-,9600
53759/石楼,小时数据,2024-12-13 19,2024-12-13 19:00:39,000,904.6,1043.0,-8.4,1.7,51,10070,0.0,-,PPC,0.0,240,0.6,-11.7,-13.1,-,-,9800
53759/石楼,小时数据,2024-12-13 18,2024-12-13 18:00:43,000,904.0,1042.0,-8.1,1.6,48,10463,0.0,-,25,1.1,21,1.2,-10.5,-10.5,-,-,10200
53759/石楼,小时数据,2024-12-13 17,2024-12-13 17:00:44,000,903.7,1041.3,-7.1,1.6,44,10868,0.0,-,325,2.0,331,1.7,-8.5,-7.5,-,-,11100
53759/石楼,小时数据,2024-12-13 16,2024-12-13 16:00:40,000,903.3,1040.4,-6.3,1.6,41,11977,0.0,-,338,2.5,347,2.0,-6.2,-2.7,-,-,12100
53759/石楼,小时数据,2024-12-13 15,2024-12-13 15:00:41,000,902.9,1039.6,-5.6,1.6,40,12265,0.0,-,358,3.8,357,3.3,-4.5,-0.4,-,-,12400
53759/石楼,小时数据,2024-12-13 14,2024-12-13 14:00:37,000,903.3,1040.1,-6.3,1.6,41,11850,0.0,-,340,3.0,356,4.0,-4.3,0.1,-,-,11900
53759/石楼,小时数据,2024-12-13 13,2024-12-13 13:00:41,000,904.0,1040.9,-6.6,1.6,42,12128,0.0,-,15,3.0,357,3.1,-4.0,1.1,-,-,12000
53759/石楼,小时数据,2024-12-13 12,2024-12-13 12:00:42,000,905.0,1041.7,-6.2,1.6,41,11932,0.0,-,348,4.6,350,3.7,-3.5,4.9,-,-,11900
53759/石楼,小时数据,2024-12-13 11,2024-12-13 11:00:42,000,905.4,1042.2,-7.4,1.5,44,10922,0.0,-,2,3.6,1,2.7,-6.3,0.6,-,-,10100
53759/石楼,小时数据,2024-12-13 10,2024-12-13 10:00:38,000,905.4,1042.4,-9.1,1.5,50,10051,0.0,-,353,3.8,351,3.2,-8.8,-4.2,-,-,9800
53759/石楼,小时数据,2024-12-13 09,2024-12-13 09:00:40,000,904.5,1041.4,-10.1,1.5,53,9963,0.0,-,352,4.8,359,3.8,-11.9,-8.4,-,-,9700
53759/石楼,小时数据,2024-12-13 08,2024-12-13 08:00:40,000,903.5,1040.3,-10.7,1.4,53,9776,0.0,-,354,4.7,354,5.0,-14.2,-10.7,-,-,9800
53759/石楼,小时数据,2024-12-13 07,2024-12-13 07:00:39,000,902.7,1039.3,-10.3,1.5,52,10088,0.0,-,359,4.1,357,4.5,-14.2,-10.8,-,-,10100
53759/石楼,小时数据,2024-12-13 06,2024-12-13 06:00:40,000,902.8,1039.1,-9.6,1.4,48,10398,0.0,-,344,2.4,348,2.3,-13.8,-10.2,-,-,10400
53759/石楼,小时数据,2024-12-13 05,2024-12-13 05:00:38,000,902.3,1038.2,-9.0,1.5,47,10661,0.0,-,354,5.3,350,4.5,-13.4,-9.5,-,-,10600
53759/石楼,小时数据,2024-12-13 04,2024-12-13 04:00:39,000,902.7,1038.3,-8.2,1.5,46,11000,0.0,-,13,3.2,332,4.4,-12.9,-8.8,-,-,10900
53759/石楼,小时数据,2024-12-13 03,2024-12-13 03:00:40,000,902.6,1038.1,-7.8,1.6,47,10781,0.0,-,324,3.9,333,3.3,-12.5,-8.5,-,-,10900
53759/石楼,小时数据,2024-12-13 02,2024-12-13 02:00:40,000,902.0,1037.4,-7.2,1.7,47,11595,0.0,-,321,3.2,335,3.1,-12.2,-7.9,-,-,11500
53759/石楼,小时数据,2024-12-13 01,2024-12-13 01:00:37,000,901.8,1037.3,-6.8,1.6,44,11828,0.0,-,339,2.8,343,2.7,-11.9,-7.6,-,-,11900
53759/石楼,小时数据,2024-12-13 00,2024-12-13 00:00:42,000,901.3,1036.7,-6.1,1.6,41,12583,0.0,-,1,7.3,358,7.8,-11.3,-6.7,-,-,12300
53759/石楼,小时数据,2024-12-12 23,2024-12-12 23:00:42,000,901.4,1036.7,-5.0,2.0,47,12853,0.0,-,352,3.9,354,5.0,-10.4,-5.7,-,-,12200
53759/石楼,小时数据,2024-12-12 22,2024-12-12 22:00:38,000,901.4,1036.4,-4.1,2.2,48,12611,0.0,-,349,6.6,354,7.2,-9.4,-4.4,-,-,12600
53759/石楼,小时数据,2024-12-12 21,2024-12-12 21:00:45,000,901.1,1035.9,-3.2,2.4,49,12787,0.0,-,329,4.6,322,5.3,-8.4,-3.2,-,-,12600
53759/石楼,小时数据,2024-12-12 20,2024-12-12 20:00:40,000,900.7,1035.4,-2.9,2.4,49,13480,0.0,-,321,3.2,327,3.1,-8.1,-3.0,-,-,13300
